央视频道,#genre#
CCTV2财经,http://txycdn3.video.qq.com/1370417302.m3u8?time=1786231409&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgINrl-qRubqfM6XjIlSXbR0OEYOBC2rvxdbocCnBkJ7aKENR8yjLiZZ5yz1-DBqvyELUBcMvcBJIBwjH9wGfKBIhcJWtMFSL9ZGqp6ELnJLabTeSl7_L1dtSeJeekLU3OmJTbjrdxKNiAQLkETT0qOaBlOc5VPu_IaO46bXq58HiXcEVYqwlvnVD2HsvK3YHD3R0JQL92FSZf4Vza_ztX9jvG6gT2cDcnWu9IQVAR7_vlD5I5kO0qlVp78sCLes1iTdRmY2w_bZs2fPn8xe2Jd2QXVJ5ImX9iYHEhTDKQbWDvQgkE0Tw8PV9gEoxXM2WxZFpNCSgtYLtWl4Gbue4sDa5ogGqkbnuRw_Uu7yl8ldRkfuIEqMDbqNUtc4qLjgOpKpWRV9giCHunBHn564Z0weciS7S7obry4bMSgBS39l4wPPmfnkFVIIhUghsh1bLbF7eyJXhfPO46YrixjF9q4qqRp0XVN2Q8e0P__gt-opT1-qpXZGLJVXCj9uQdgHFSWVw2zlE5hWbrUF2p5BFTw-KJDaDGm2shahnA8EInaSTqS_ZR&drmtype=0
CCTV3综艺,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=b44a9cf829323f4b16d0d6327ba8a33a&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260809070012&Channel_ID=0116_2600034600-99000-201600010064170&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=36.137.180.202&SecurityKey=20260809070012&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=b0c43eb57c8173f23cc790a2073270c6&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=e506a90b4544668878483626bdaa2b6d
CCTV3综艺,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=b44a9cf829323f4b16d0d6327ba8a33a&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260809065941&Channel_ID=0116_2600034600-99000-201600010074581&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=36.137.17.43&SecurityKey=20260809065941&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=5278e8ce6dd39353a08e9f5baaa23924&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=313460bba17d639f42e583fc3268772f
CCTV3综艺,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=e1257bca675cb8b10a8b39fc676c9add&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260809065422&Channel_ID=0116_2600034600-99000-201600010009613&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=113.201.105.189&SecurityKey=20260809065422&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=8b3f20468ad3e5c3437693fab3864fdf&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f531538e831995d59ab2ec5eb5057525
CCTV3综艺,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=e1257bca675cb8b10a8b39fc676c9add&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260809065348&Channel_ID=0116_2600034600-99000-201600010083189&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=113.201.105.188&SecurityKey=20260809065348&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=236e79522d4596b48e465aa8328e4d99&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=c7331d971203d0e7643b7bb587f5e98d
CCTV3综艺,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=c5d4e56e2606a2da55d256bc72021e78&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260809063934&Channel_ID=0116_2600034600-99000-201600010097755&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=113.201.105.173&SecurityKey=20260809063934&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=406809942203066d327eab27325bf917&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=ce676a9e3778e13c9e525d70d128e2a4
CCTV3综艺,http://txycdn5.video.qq.com/1370781402.m3u8?time=1786231354&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIOVO3CHdAfgS7uSUiFIzUI3tCznah4eJyDrnLrASXOYiEDQkEMbamJ7qYNNOL9xsd38BcDAIqeQiBo_3SIQJKoIYf7OElniiiWZX23E-_YeFJc5UbygvJkuz8HF1HFqy4xcglx1imbzpr7rHP9rArHwpu5UebcQuNm-jG5Gw8C-nWVLl7SHxaTqbPKha_aKrBZnfmoIXsrZeHwaCJcIiAEdoI04GGjwLDvgsWA2cAK_tnU_-JtiM7JyCTEKS6z68EB-dNUAdwry_vHiTXN526K26kCHObdcxhl98nh5YnwzM1D7G6NI5aT2X_FQiMst_n-lgGXAfqOvvJWDEPeSsZhHXTHdkgf4qUUPS3vqw-1CZW44o2xMrGDcKRlzMnzKXqQ3aebz8iwMcJBGzDA8XEfG9vYJ50PRS2J1LDZwnVhoWs3r_dHugpSIDRhvusY_CSCwLoQ3a8JZg9uF6wcep18cksOgkYeDU-r66SNltM1piKQwY9i4aukZmgzK350U6alF4AWknF8jdAPotTgKxGlqzGlDCqmxuu8Y3qCLPJVRt4GsO&drmtype=0
CCTV4中文国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=e1257bca675cb8b10a8b39fc676c9add&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260809065530&Channel_ID=0116_2600034600-99000-201600010073933&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=113.201.105.191&SecurityKey=20260809065530&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=d08de744d6ab1416978d0b3848a24a81&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=747afc13ee99c5cda38ad699e43f7af4
CCTV4中文国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=e1257bca675cb8b10a8b39fc676c9add&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260809065453&Channel_ID=0116_2600034600-99000-201600010064953&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=113.201.105.190&SecurityKey=20260809065453&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=54626f2601f3fd32aa9637773dedaf92&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b366d03180167d6b9d3594193c6a34af
CCTV4中文国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=e1257bca675cb8b10a8b39fc676c9add&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260809065200&Channel_ID=0116_2600034600-99000-201600010002447&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=113.201.105.185&SecurityKey=20260809065200&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=2306953a470918aa13a9a192d4514129&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=a891ce7ead9581db24797442a8a240dc
CCTV4中文国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=c5d4e56e2606a2da55d256bc72021e78&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260809064119&Channel_ID=0116_2600034600-99000-201600010068474&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=113.201.105.175&SecurityKey=20260809064119&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=bcedb9ebc7f8e47d790020bb41c9e428&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=23c66b32384e09cdcaf728936be5febf
CCTV4中文国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=c5d4e56e2606a2da55d256bc72021e78&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260809063826&Channel_ID=0116_2600034600-99000-201600010095133&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=113.201.105.170&SecurityKey=20260809063826&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=8ceb13fab9f0ea924d8f9294de5f883d&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=c347046b6ba9cc84c28b173a25e72ee0
CCTV4中文国际,http://txycdn1.video.qq.com/1755787502.m3u8?time=1786231299&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIKDEXPTibtHH7q9IFJ5vGEvCfE4FulhLcnfJnRVtqJLzEHf4GX5y2VCaoT2JYQZqgYIBcK-br4rZETH9ngkmma-UZHAwDDU8CgEI7Uc8XtDE3h81UIaCpa46U-rGAof674hQgHrXZh0dV50ExXOuFpuIPoj0gPDHhGnqqSBQo3g5eIC-fpr8M8TmbpeUgbKHMjJkQk6Uprldsv0T6k68RyI5h0K_rSHHmh1SVIiiTfHUxqU1ss1SCNIIvt6PlCtw5vfexu2FkUunc7xWgONAxBzYrmlds5TsQpHKXaSoZ_3_pXfflLTgoVciUJgNd3Ku3rJ4l4h2CyXfshpDhTxBxNFNFh6T1etmXJZEMokkTQb8XRAYDNIObMtOLl22trAluGTxU_1ul2V5y_nNMDycQH090j8wWLB_P4kNjAMAjmQiqtu6Z5eZ6ODNZumGTUtf3JKxkOA7xtkBGlrNZekDea3O1eymjdXNjDY65gvDurNpgZFdmlofeXKI3UD0XtaNEFnRATQuXyDIwZAJazwQw7AgVM8DiS9ksEfxTqUayXz2zlmz&drmtype=0
CCTV5体育,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5hdnew/1200/01.m3u8?msisdn=b44a9cf829323f4b16d0d6327ba8a33a&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20260809070114&Channel_ID=0116_2600034600-99000-201600010094093&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=36.137.182.166&SecurityKey=20260809070114&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=23d3800e19382811637692034c0524e9&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=2e02e347d483ad3c8e278186acf61e9d
CCTV5体育,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5hdnew/1200/01.m3u8?msisdn=b44a9cf829323f4b16d0d6327ba8a33a&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20260809070043&Channel_ID=0116_2600034600-99000-201600010013911&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=36.137.180.202&SecurityKey=20260809070043&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=f5f8ee7109a6bb506e21b40a9caeee7c&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=99b13f7aeb5241ea5c5b174723dbb44b
CCTV5体育,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5hdnew/1200/01.m3u8?msisdn=6e2c02b39110caa4cf14165f06cc01b4&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20260809063519&Channel_ID=0116_2600034600-99000-201600010038542&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=123.138.250.172&SecurityKey=20260809063519&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=59442df14296479727091d2781925e9c&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=5c3b44595a1808fe2700c1295d799440
CCTV5体育,http://txycdn1.video.qq.com/1369718502.m3u8?time=1786231255&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIOlCEGKwr6aWwjuOeesZSpkmlBIweg-pY1D-tyVLXq1nEFZeWCln-h3Fbh52EolNHbQBcF8BzuyKi8_VkLeQe0f7tuFTr4w_9DF7Rn7NucUPdbXkwFGTxGWHp3fN_GR-Ryu2DIauqVYqtzI9E56b5oL1BlLNPgxSQWxg-pZn2RFEGl_whVRDmnTAiYO0aCWOZg2NV_wLPzgArg2f8m14YfIU9mpSuI-Uul4XBzER7ws7oKTDUc1WRayHAdlwfPxSrEzGzSXZLu63M4JlHyCS8a0RgpZJWGhO3tssxiuHDwM3ApFDrLCNawwTM9Hn-xap2W76J8RIRzMVm7FY-v_M_by8nEDmn3lToczarnkRKmRL6Bg8Zx-jypjQCtQACFG5d3h99iNvj36tOhjCP5ixcuHv6gBnOSnKfv3ITAZnYStm4Z5AJeyzf_VK3bByGnWoKyz-KCrTXY-7tMdY8_1grUyp9WH8mUKbgqf1XD0SejnQLXRAdVC9w-1jvQCDBHoFnVY1O2Lmn_bF_Jh3bUJPxR-i6UEfYBZllhbh0SfjyWoCtQFs&drmtype=0
CCTV6电影,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/01.m3u8?msisdn=2a32be2cf7617973d482c59cc80f34b1&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260809070422&Channel_ID=0116_2600034600-99000-201600010087204&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=36.137.180.220&SecurityKey=20260809070422&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=ce56ca0365bcf41e92a23f18161c0e09&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d68ec8647b5b409bccbf6565eb4adedc
CCTV6电影,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/01.m3u8?msisdn=2a32be2cf7617973d482c59cc80f34b1&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260809070351&Channel_ID=0116_2600034600-99000-201600010025131&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=36.134.36.99&SecurityKey=20260809070351&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=82328fa30bd039f0c40cca2995878c86&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=1520b5703bc8f5a96f34c3505e0880aa
CCTV6电影,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/01.m3u8?msisdn=2a32be2cf7617973d482c59cc80f34b1&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260809070320&Channel_ID=0116_2600034600-99000-201600010074846&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=36.137.179.248&SecurityKey=20260809070320&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=0145969ab8dd2c3587c0cd51ebd80b7e&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=c315dc908d1ce4b0b533e929e1a96dac
CCTV6电影,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/01.m3u8?msisdn=b44a9cf829323f4b16d0d6327ba8a33a&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260809070144&Channel_ID=0116_2600034600-99000-201600010094022&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=36.137.182.166&SecurityKey=20260809070144&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=25f46c3ab574c8acd592e6e331015217&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=da2a72bf157df38ac2df864976beb1a5
CCTV6电影,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/01.m3u8?msisdn=338079f4403b356b846ae45920f49512&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260809063312&Channel_ID=0116_2600034600-99000-201600010017268&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=113.201.37.239&SecurityKey=20260809063312&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=0cc7ef54de2dccdb3c611937acc15b8c&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=94c6994da498dd54c5861ed4ad13dee1
